Company,ProductName,TypeName,ScreenResolution,Cpu,Memory,Gpu,OpSys,Ram,Weight,Inches,Price_euros
MSI,GS60 Ghost,Gaming,Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,1000GB HDD,Nvidia GeForce GTX M 970,Windows 10,16GB,1.91kg,15.6,2153.37
MSI,GS40 Phantom,Gaming,Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,256GB SSD,Nvidia GeForce GTX M 970,Windows 10,16GB,1.7kg,14,1769
Asus,Rog G752VT-GC073T,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,1000GB HDD,Nvidia GeForce GTX M 970,Windows 10,16GB,4.0kg,17.3,1900
Lenovo,IdeaPad Y900-17ISK,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,1000GB HDD,Nvidia GeForce GTX M 980,Windows 10,16GB,4.6kg,17.3,2289.99
Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,1000GB HDD,Nvidia GeForce GTX M 980,Windows 10,16GB,4.3kg,17.3,2299
Asus,Rog G752VY-GC229T,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,512GB SSD,Nvidia GeForce GTX M 980,Windows 10,16GB,4.3kg,17.3,2150
HP,ZBook 15,Workstation,Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,256GB SSD,Nvidia Quadro M 1000,Windows 7,8GB,2.59kg,15.6,1561
HP,ZBook Studio,Workstation,Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,256GB SSD,Nvidia Quadro M 1000,Windows 7,8GB,2.0kg,15.6,1899
HP,ZBook 15,Workstation,IPS Panel Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,256GB SSD,Nvidia Quadro M 1000,Windows 7,8GB,2.59kg,15.6,2229
HP,ZBook 17,Workstation,IPS Panel Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,256GB SSD,Nvidia Quadro M 3000,Windows 7,8GB,3kg,17.3,3949.4
Lenovo,IdeaPad Y910-17ISK,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 6820 2.7GHz,256GB SSD,Nvidia GeForce GTX 1070,Windows 10,32GB,4.6kg,17.3,2663
Dell,Alienware 17,Gaming,2560x1440,Intel Core i7 6820 2.7GHz,512GB SSD,Nvidia GeForce GTX 1080,Windows 10,16GB,4.36kg,17.3,2758
Asus,ROG G701VI,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 6820 2.7GHz,512GB SSD,Nvidia GeForce GTX 1080,Windows 10,32GB,3.8kg,17.3,2799
MSI,Laptop MSI,Gaming,Full HD / 1920x1080,Intel Core i7 6820 2.7GHz,1000GB HDD,Nvidia GeForce GTX M 970,Windows 10,16GB,4.14kg,17.3,2199
MSI,GT80S 6QE,Gaming,Full HD / 1920x1080,Intel Core i7 6820 2.7GHz,1000GB HDD,Nvidia GeForce GTX M 980,Windows 10,16GB,4.5kg,17.3,2349
Lenovo,IdeaPad Y900-17ISK,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 6820 2.7GHz,256GB SSD,Nvidia GeForce GTX M 980,Windows 10,16GB,4.6kg,17.3,2749.99
MSI,GT72S Dominator,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 6820 2.7GHz,256GB SSD,Nvidia GeForce GTX M 980,Windows 10,16GB,3.78kg,17.3,1545.64
Asus,G701VO-IH74K (i7-6820HK/32GB/2x,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 6820 2.7GHz,256GB SSD,Nvidia GeForce GTX M 980,Windows 10,32GB,3.58kg,17.3,1279
Lenovo,IdeaPad Y900-17ISK,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 6820 2.7GHz,512GB SSD,Nvidia GeForce GTX M 980,Windows 10,32GB,4.6kg,17.3,3240
MSI,GT72S Dominator,Gaming,Full HD / 1920x1080,Intel Core i7 6820 2.7GHz,256GB SSD,Nvidia GeForce GTX M 980,Windows 10,16GB,3.78kg,17.3,2399
HP,ZBook Studio,Workstation,IPS Panel Full HD / 1920x1080,Intel Core i7 6820 2.7GHz,8GB SSD,Nvidia Quadro M 1000,Windows 10,8GB,2.0kg,15.6,2249
Dell,Precision 5520,Workstation,IPS Panel Full HD / 1920x1080,Intel Core i7 6820 2.7GHz,256GB SSD,Nvidia Quadro M 1200,Windows 10,8GB,2kg,15.6,2135
Lenovo,Thinkpad P50,Notebook,4K Ultra HD / 3840x2160,Intel Core i7 6820 2.7GHz,512GB SSD,Nvidia Quadro M 2000,Windows 7,16GB,2.5kg,15.6,2370
Dell,Precision 3520,Workstation,IPS Panel Full HD / 1920x1080,Intel Core i7 6820 2.7GHz,256GB SSD,Nvidia Quadro M 620,Windows 10,16GB,2.17kg,15.6,1975
Dell,Precision 3520,Workstation,IPS Panel Full HD / 1920x1080,Intel Core i7 6820 2.7GHz,512GB SSD,Nvidia Quadro M 620,Windows 10,16GB,2.17kg,15.6,2338
Razer,Blade Stealth,Ultrabook,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7500 2.5GHz,512GB SSD,Intel HD Graphics 620,Windows 10,16GB,1.29kg,12.5,1799
HP,ZBook 15u,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,1000GB HDD,AMD FirePro 4190,Windows 10,8GB,1.9kg,15.6,1269
HP,15-bs012nv (i7-7500U/8GB/1TB/Radeon,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,1000GB HDD,AMD Radeon 530,Windows 10,8GB,2.1kg,15.6,745
HP,15-bs017nv (i7-7500U/8GB/256GB/Radeon,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,AMD Radeon 530,Windows 10,8GB,1.91kg,15.6,719
HP,15-bs011nv (i7-7500U/4GB/500GB/Radeon,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,500GB HDD,AMD Radeon 530,Windows 10,4GB,2.1kg,15.6,689
Samsung,Notebook 9,2 in 1 Convertible,Full HD / Touchscreen / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,AMD Radeon 540,Windows 10,16GB,1.71kg,15,1799
Dell,Vostro 3568,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,AMD Radeon R5 420,Windows 10,4GB,2.18kg,15.6,739
Dell,Inspiron 3567,Notebook,1366x768,Intel Core i7 7500 2.7GHz,1000GB HDD,AMD Radeon R5 430,Linux,8GB,2.3kg,15.6,805.99
Dell,Inspiron 3567,Notebook,1366x768,Intel Core i7 7500 2.7GHz,1000GB HDD,AMD Radeon R5 430,Linux,8GB,2.3kg,15.6,805.99
Dell,Inspiron 3567,Notebook,1366x768,Intel Core i7 7500 2.7GHz,1000GB HDD,AMD Radeon R5 430,Linux,8GB,2.3kg,15.6,805.99
Dell,Inspiron 3567,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,1000GB HDD,AMD Radeon R5 430,Linux,8GB,2.2kg,15.6,599.9
Dell,Inspiron 3567,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,AMD Radeon R5 430,Linux,8GB,2.2kg,15.6,749.01
Dell,Inspiron 3567,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,AMD Radeon R5 430,Windows 10,8GB,2.2kg,15.6,745
Dell,Inspiron 5567,Notebook,1366x768,Intel Core i7 7500 2.7GHz,1000GB HDD,AMD Radeon R7 445,Windows 10,8GB,2.36kg,15.6,749
Dell,Inspiron 5567,Notebook,Full HD / Touchscreen / 1920x1080,Intel Core i7 7500 2.7GHz,1000GB HDD,AMD Radeon R7 445,Windows 10,16GB,2.3kg,15.6,859.01
Dell,Inspiron 5767,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,1000GB HDD,AMD Radeon R7 445,Linux,8GB,2.83kg,17.3,865
Dell,Inspiron 5567,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,AMD Radeon R7 445,Linux,16GB,2.36kg,15.6,899
Dell,Inspiron 5567,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,AMD Radeon R7 445,Linux,8GB,2.33kg,15.6,778.87
Dell,Inspiron 5567,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,AMD Radeon R7 445,Windows 10,8GB,2.33kg,15.6,899
Dell,Inspiron 5567,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,AMD Radeon R7 445,Windows 10,16GB,2.3kg,15.6,1181.27
Dell,Inspiron 5567,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,2TB HDD,AMD Radeon R7 445,Windows 10,16GB,2.32kg,15.6,989.99
Lenovo,IdeaPad 510s-14IKB,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,AMD Radeon R7 460,No OS,8GB,1.5kg,14,799
HP,15-BS078nr (i7-7500U/8GB/1TB/W10),Notebook,1366x768,Intel Core i7 7500 2.7GHz,1000GB HDD,Intel HD Graphics 620,Windows 10,8GB,2.05kg,15.6,598
Dell,Inspiron 5567,Notebook,1366x768,Intel Core i7 7500 2.7GHz,1000GB HDD,Intel HD Graphics 620,Windows 10,12GB,2.3kg,15.6,713.07
HP,15-bs053od (i7-7500U/6GB/1TB/W10),Notebook,1366x768,Intel Core i7 7500 2.7GHz,1000GB HDD,Intel HD Graphics 620,Windows 10,6GB,2.04kg,15.6,579
Asus,Pro P2540UA-XO0192R,Notebook,1366x768,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,4GB,2.37kg,15.6,849.9
HP,15-bs078cl (i7-7500U/8GB/2TB/W10),Notebook,1366x768,Intel Core i7 7500 2.7GHz,2TB HDD,Intel HD Graphics 620,Windows 10,8GB,2.04kg,15.6,629
Lenovo,ThinkPad T470s,Ultrabook,2560x1440,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,24GB,1.32kg,14,2382
Lenovo,Yoga 910-13IKB,2 in 1 Convertible,Full HD / Touchscreen / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,16GB,1.38kg,14,1749
Dell,Inspiron 5578,2 in 1 Convertible,Full HD / Touchscreen / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,16GB,2.09kg,15.6,1179
Samsung,Notebook 9,Ultrabook,Full HD / Touchscreen / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.31kg,13.3,1599
Asus,Zenbook Flip,Ultrabook,Full HD / Touchscreen / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,16GB,1.1kg,13.3,1748.9
Toshiba,Portege X30-D-10L,Ultrabook,Full HD / Touchscreen / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,32GB,1.05kg,13.3,2799
Toshiba,Tecra X40-D-10H,Ultrabook,Full HD / Touchscreen / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,16GB,1.24kg,14,1865
Toshiba,Portege X20W-D-10V,Ultrabook,Full HD / Touchscreen / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.1kg,12.5,1790
HP,Elitebook 820,Netbook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.26kg,12.5,1483
Lenovo,V310-15IKB (i7-7500U/4GB/1TB/FHD/W10),Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,1000GB HDD,Intel HD Graphics 620,Windows 10,4GB,1.85kg,15.6,779
HP,Elitebook 840,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.48kg,14,1292
Asus,ZenBook UX410UA-GV183T,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,2kg,14,1094
HP,Elitebook 850,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.84kg,15.6,1304
HP,EliteBook 850,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.84kg,15.6,1219
HP,ProBook 450,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,2.04kg,15.6,1070
HP,ProBook 430,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.49kg,13.3,1090
Asus,UX510UX-CN269T (i7-7500U/8GB/256GB,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,2kg,14,1334
Asus,ZenBook UX510UX-CN211T,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,2kg,15.6,1224
Asus,Zenbook UX430UA,Ultrabook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.25kg,14,1049
HP,Elitebook 820,Ultrabook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.26kg,12.5,1335
Samsung,Notebook 9,Ultrabook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,16GB,0.81kg,13.3,1649
Lenovo,Thinkpad T470s,Ultrabook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.32kg,14,1859
Samsung,Notebook 9,Ultrabook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.17kg,15,1699
Dell,XPS 13,Ultrabook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.29kg,13.3,1458
HP,250 G6,Ultrabook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.84kg,15.6,752
Asus,Zenbook 3,Ultrabook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.10kg,14,1873
Asus,Zenbook UX390UA,Ultrabook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,16GB,0.91kg,12.5,1950
HP,EliteBook 850,Ultrabook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.84kg,15.6,1389
Asus,ZenBook 3,Ultrabook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,16GB,1.1kg,14,1900
Lenovo,ThinkPad T470s,Ultrabook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,16GB,1.7kg,14,2299
HP,EliteBook 840,Ultrabook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.48kg,14,2089
Toshiba,Portege X30-D-10K,Ultrabook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,16GB,1.05kg,13.3,2226
Lenovo,Thinkpad X1,Ultrabook,IPS Panel / 2560x1440,Intel Core i7 7500 2.7GHz,1000GB SSD,Intel HD Graphics 620,Windows 10,16GB,1.13kg,14,2625
Lenovo,Thinkpad X1,Ultrabook,IPS Panel / 2560x1440,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.13kg,14,2282
HP,Spectre x360,Ultrabook,IPS Panel 4K Ultra HD / 3840x2160,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,16GB,1.3kg,13.3,2049
Lenovo,Yoga 910-13IKB,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.38kg,13.9,1079
Lenovo,Thinkpad Yoga,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.37kg,13.3,1757.42
Lenovo,Yoga 910-13IKB,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.38kg,13.9,1349
Lenovo,ThinkPad Yoga,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.37kg,13.3,1950
Dell,Inspiron 7378,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,12GB,1.6kg,13.3,1299
Lenovo,ThinkPad Yoga,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.37kg,13.3,2025
Lenovo,ThinkPad Yoga,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.37kg,13.3,1970
Dell,Inspiron 7579,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,12GB,2.19kg,15.6,1299
Acer,SP315-51 (i7-7500U/12GB/1TB/FHD/W10),Notebook,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500 2.7GHz,1000GB HDD,Intel HD Graphics 620,Windows 10,12GB,2.15kg,15.6,659
HP,Spectre 13-V111dx,Ultrabook,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.11kg,13.3,1349
LG,Gram 15Z970,Ultrabook,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,16GB,1.08kg,15.6,2099
LG,Gram 14Z970,Ultrabook,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,8GB,0.98kg,14,1899
Lenovo,Thinkpad T470,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.58kg,14,1480
Lenovo,Thinkpad 13,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.4kg,13.3,1010
Toshiba,Tecra A50-D-11D,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,2.0kg,15.6,1388
Lenovo,ThinkPad T570,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.99kg,15.6,1729
Lenovo,ThinkPad 13,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,16GB,1.4kg,13.3,1499
Lenovo,ThinkPad X1,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB Flash Storage,Intel HD Graphics 620,Windows 10,8GB,1.13kg,14,2049
HP,Elitebook 1040,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.36kg,14,1750
HP,Spectre X360,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.32kg,13.3,1399
Lenovo,Thinkpad X270,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.36kg,12.5,1584
Lenovo,Thinkpad X270,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.36kg,12.5,1650
Lenovo,Thinkpad X270,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,16GB,1.36kg,12.5,1798
HP,Envy 13-AB002nv,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.34kg,13.3,1323
Lenovo,ThinkPad X1,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,16GB,1.14kg,14,2450
Lenovo,Thinkpad X1,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.13kg,14,2499
Huawei,MateBook X,Ultrabook,IPS Panel Full HD / 2160x1440,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.05kg,13,1499
HP,Envy 13-AB020nr,Ultrabook,IPS Panel Quad HD+ / 3200x1800,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.34kg,13.3,1145
HP,Envy x360,2 in 1 Convertible,Quad HD+ / Touchscreen / 3200x1800,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,16GB,1.42kg,13.3,1399
Dell,XPS 13,Ultrabook,Quad HD+ / Touchscreen / 3200x1800,Intel Core i7 7500 2.7GHz,1000GB SSD,Intel HD Graphics 620,Windows 10,16GB,1.2kg,13.3,2254
HP,Envy 13-AB077cl,Ultrabook,Quad HD+ / Touchscreen / 3200x1800,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.39kg,13.3,1149
Dell,XPS 13,Ultrabook,Quad HD+ / Touchscreen / 3200x1800,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.29kg,13.3,1477
Dell,XPS 13,Ultrabook,Quad HD+ / Touchscreen / 3200x1800,Intel Core i7 7500 2.7GHz,512GB SSD,Intel HD Graphics 620,Windows 10,16GB,1.2kg,13.3,2680
Lenovo,Thinkpad T570,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Intel HD Graphics 630,Windows 10,8GB,1.95kg,15.6,1097
Asus,ZenBook Flip,2 in 1 Convertible,Full HD / Touchscreen / 1920x1080,Intel Core i7 7500 2.7GHz,2TB HDD,Nvidia GeForce GT MX 940,Windows 10,12GB,2.26kg,15.6,1099
Dell,Vostro 5568,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Nvidia GeForce GT MX 940,Linux,8GB,1.98kg,15.6,895.01
Dell,Vostro 5568,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,1000GB HDD,Nvidia GeForce GT MX 940,Windows 10,8GB,1.98kg,15.6,961
MSI,PL60 7RD,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,1000GB HDD,Nvidia GeForce GTX 1050,Windows 10,8GB,2.2kg,15.6,839
Asus,Q534UX-BHI7T19 (i7-7500U/16GB/2TB,2 in 1 Convertible,4K Ultra HD / Touchscreen / 3840x2160,Intel Core i7 7500 2.7GHz,2TB HDD,Nvidia GeForce GTX M 950,Windows 10,16GB,2.3kg,15.6,1799
Asus,F756UX-T4201D (i7-7500U/8GB/128GB,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,1000GB HDD,Nvidia GeForce GTX M 950,No OS,8GB,2.69kg,17.3,889
Asus,Zenbook UX510UW-FI095T,Notebook,IPS Panel 4K Ultra HD / 3840x2160,Intel Core i7 7500 2.7GHz,256GB SSD,Nvidia GeForce GTX M 960,Windows 10,8GB,2kg,15.6,1299
Asus,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Nvidia GeForce GTX MX 930,Windows 10,8GB,2.3kg,15.6,787
Lenovo,IdeaPad 310-15IKB,Ultrabook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Nvidia GeForce M 920,Windows 10,6GB,1.54kg,15.6,831
HP,Envy 13-ad009n,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Nvidia GeForce MX 150,Windows 10,8GB,1.38kg,13.3,1119
Lenovo,IdeaPad 310-15IKB,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,1000GB HDD,Nvidia GeForce MX 920,No OS,8GB,2.2kg,15.6,685
Lenovo,IdeaPad 320-15IKB,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,1000GB HDD,Nvidia GeForce MX 920,Windows 10,4GB,2.2kg,15.6,799
Lenovo,IdeaPad 320-15IKB,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,1000GB HDD,Nvidia GeForce MX 920,Windows 10,8GB,2.2kg,15.6,899
HP,ProBook 470,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,1000GB HDD,Nvidia GeForce MX 930,Windows 10,8GB,2.63kg,17.3,1280
HP,ProBook 450,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,1000GB HDD,Nvidia GeForce MX 930,Windows 10,8GB,2.04kg,15.6,900
HP,ProBook 470,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Nvidia GeForce MX 930,Windows 10,8GB,2.63kg,17.3,1200
HP,ProBook 450,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Nvidia GeForce MX 930,Windows 10,8GB,2.04kg,15.6,1018.99
HP,ProBook 440,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Nvidia GeForce MX 930,Windows 10,8GB,1.64kg,14,1185.43
Lenovo,IdeaPad 320-17IKB,Notebook,1600x900,Intel Core i7 7500 2.7GHz,1000GB HDD,Nvidia GeForce MX 940,Windows 10,6GB,2.8kg,17.3,859
Lenovo,IdeaPad 320-17IKB,Notebook,1600x900,Intel Core i7 7500 2.7GHz,1000GB HDD,Nvidia GeForce MX 940,Windows 10,6GB,2.8kg,17.3,949
Asus,Q524UQ-BHI7T15 (i7-7500U/12GB/2TB/GeForce,2 in 1 Convertible,Full HD / Touchscreen / 1920x1080,Intel Core i7 7500 2.7GHz,2TB HDD,Nvidia GeForce MX 940,Windows 10,12GB,2.3kg,15.6,839
